diameter,weight,red,green,blue
0.20237212750185327,0.14678111587982823,0.6363636363636365,0.588235294117647,0.1111111111111111
0.40029651593773163,0.3664091559370528,0.4025974025974026,0.4705882352941177,0.0
0.714603409933284,0.7324749642346208,0.36363636363636354,0.5764705882352941,0.537037037037037
0.7487027427724242,0.7703004291845493,0.48051948051948057,0.32941176470588235,0.037037037037037035
0.6041512231282432,0.6025178826895566,0.5844155844155845,0.38823529411764707,0.2222222222222222
0.5270570793180134,0.5068383404864091,0.4155844155844155,0.4352941176470589,0.2962962962962963
0.2831727205337288,0.23290414878397703,0.49350649350649345,0.9411764705882353,0.14814814814814814
0.5211267605633804,0.5006008583690987,0.6363636363636365,0.37647058823529417,0.0
0.3661971830985916,0.3278397711015737,0.49350649350649345,0.5647058823529412,0.0
0.3817642698295033,0.34643776824034334,0.6883116883116884,0.7058823529411764,0.0
0.4751667902149741,0.4545922746781115,0.36363636363636354,0.7058823529411764,0.14814814814814814
0.6471460340993329,0.6545922746781115,0.6233766233766234,0.4941176470588235,0.0
0.6938472942920683,0.7059799713876967,0.3896103896103895,0.611764705882353,0.16666666666666666
0.47146034099332845,0.4516738197424892,0.7142857142857142,0.5058823529411764,0.2037037037037037
0.4670126019273536,0.4286123032904148,0.31168831168831157,0.4941176470588235,0.1111111111111111
0.39881393624907346,0.3641201716738196,0.6363636363636365,0.5176470588235293,0.0
0.5544848035581913,0.5442632331902718,0.4285714285714286,0.6352941176470588,0.0
0.6375092661230543,0.6435479256080113,0.3896103896103895,0.5411764705882354,0.16666666666666666
0.6819866567828021,0.6932761087267524,0.6233766233766234,0.4941176470588235,0.0
0.4677538917716827,0.44675250357653795,0.7402597402597404,0.5529411764705883,0.0
0.3224610822831727,0.27879828326180245,0.5194805194805194,0.37647058823529417,0.018518518518518517
0.2942920681986657,0.25035765379113006,0.6103896103896103,0.6000000000000001,0.0
0.44477390659747973,0.4206580829756795,0.4415584415584415,0.5647058823529412,0.14814814814814814
0.3031875463306153,0.2599713876967096,0.753246753246753,0.6235294117647059,0.12962962962962962
0.46553002223869544,0.4440629470672389,0.7272727272727273,0.5764705882352941,0.0
0.6797627872498149,0.6904721030042916,0.5194805194805194,0.4470588235294118,0.037037037037037035
0.43513713862120096,0.4079542203147354,0.5194805194805194,0.5529411764705883,0.537037037037037
0.6842105263157895,0.6949928469241774,0.6363636363636365,0.5058823529411764,0.27777777777777773
